Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Georeference
ELEC,Icon Parking Independent - Tesla Destination,417 E 71st St,,New York,NY,10021,,212-288-6874  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766708,-73.955483,10/06/2022,115129,2023-01-18 15:15:20,P,,,08/30/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.955483 40.766708)
ELEC,WHITE PLAINS EVSE3,1 Maple Ave,,White Plains,NY,10605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.028590,-73.759544,05/13/2023,197209,2023-05-13 00:28:32,,,,10/07/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.759544 41.02859)
ELEC,"The Standard, High Line - Tesla Destination",848 Washington St,,New York,NY,10014,,212-645-4646  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.740939,-74.008240,10/06/2022,115189,2023-01-18 15:15:20,P,,,01/24/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,POINT (-74.00824 40.740939)
ELEC,BORO PARK BORO CHARGE 1,4915 10th Ave,,Borough Park,NY,11219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638583,-73.998687,05/13/2023,206908,2023-05-13 00:30:54,,,,02/23/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.998687 40.638583)
ELEC,Apple Parking 332 W 11th Street - Tesla Destination,332 W 11th St,,New York,NY,10014,,212-741-9079  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.735597,-74.007693,10/06/2022,115100,2023-01-18 15:15:20,P,,,03/10/2017,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-74.007693 40.735597)
ELEC,OUTSIDE SHOP02,175 Freemans Bridge Rd,,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845987,-73.943170,05/13/2023,180110,2023-05-13 00:12:56,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.94317 42.845987)
ELEC,"Walmart 2104 - Newburgh, NY",1201 Route 300,,Newburgh,NY,12550,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.497760,-74.073190,05/13/2023,168489,2023-05-13 00:42:04,,,,11/14/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.07319 41.49776)
ELEC,EAGLE AUTO MALL CT4000,1320 Old Country Rd,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.928873,-72.684689,05/13/2023,199375,2023-05-13 00:28:34,,,,10/28/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-72.684689 40.928873)
ELEC,RPI 1 E DORM N LOT S1,Sage Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731506,-73.679497,05/13/2023,173947,2023-05-13 00:15:31,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.679497 42.731506)
ELEC,Country Glenn Apartments Building 2159,2155 Bedell Rd,,Grand Island,NY,14072,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,24,,,LIVINGSTON,https://www.solution.energy,GPS,43.038520,-78.973540,07/12/2022,223230,2023-02-14 15:54:11,P,,,12/22/2021,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,POINT (-78.97354 43.03852)
ELEC,EVolveNY Bath,16 E William St,,Bath,NY,14810,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,42.334259,-77.316913,05/13/2023,205276,2023-05-13 00:40:36,,,,01/25/2022,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.316913 42.334259)
ELEC,Robert Moses State Park Field 5,1 Burma Road,,Bay Shore,NY,11706,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.628685,-73.232953,05/13/2023,123258,2023-05-13 01:26:21,,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.232953 40.628685)
ELEC,OLYMPIC SPORTS  SPORTS 6,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220494,-73.923812,05/13/2023,182109,2023-05-13 00:24:51,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.923812 44.220494)
ELEC,ITHACA VISITORS ITHACA COLLEGE,Conservatory Dr,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.420935,-76.500084,05/13/2023,162315,2023-05-13 00:10:39,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-76.500084 42.420935)
ELEC,WARRENCOUNTY DPW 4,1376 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.359200,-73.701305,05/13/2023,150256,2023-05-13 00:19:18,,,,12/17/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.701305 43.3592)
ELEC,Huron Real Estate Associates LLC,1701 North St,,Endicott,NY,13760,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.104913,-76.043789,05/13/2023,198013,2023-05-13 01:26:35,,,,10/19/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-76.043789 42.104913)
ELEC,Town of Ashford,9377 Route 240,,West Valley,NY,14171,,716-942-6016,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,200-9,42.406807,-78.612777,03/07/2022,92004,2023-02-14 15:54:11,LG,,,02/01/2018,,,,,NEMA520,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,POINT (-78.612777 42.406807)
ELEC,JATC LU25 JATC LU25,370 Vanderbilt Motor Pkwy,,Hauppauge,NY,11788,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.808219,-73.241735,05/13/2023,162178,2023-05-13 00:13:10,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.241735 40.808219)
ELEC,155 Pinelawn Rd,155 Pinelawn Rd,,Melville,NY,11747,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.771180,-73.410400,09/14/2022,225124,2023-02-14 15:54:11,P,,,07/13/2022,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,POINT (-73.4104 40.77118)
ELEC,Woodland Pond at New Paltz,100 Woodland Pond Circle,,New Paltz,NY,12561,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.757387,-74.063202,05/13/2023,230772,2023-05-13 01:26:16,,,,09/30/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.063202 41.757387)
ELEC,854ELLICOTT 134 HIGH ST 6,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901003,-78.863841,05/13/2023,169908,2023-05-13 00:24:22,,,,12/04/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.863841 42.901003)
ELEC,BNE MASTER 5000 MURRAY ST4,1000 Murray Court,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.046370,-74.003260,05/13/2023,220394,2023-05-13 00:32:22,,,,06/01/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.00326 41.04637)
LPG,Port Henry Service Center,4096 State Route 9 N,,Port Henry,NY,12974,,518-546-3574,E,,Public - Call ahead,"8am-6pm M-F, 8am-5pm Sat, 8am-2pm Sun",A Cash Checks D M V,,,,,,,,,,GPS,44.033647,-73.462166,06/14/2022,51424,2023-02-14 15:54:11,P,,,04/16/2013,,,False,,,US,,,,Public - Appeler à l'avance,,public,CALL,,GAS_STATION,,,,,,,,,ACME,,,,,,,,POINT (-73.462166 44.033647)
ELEC,EVolveNY LaGrangeville,16 John J Wagner Way,,LaGrangeville,NY,12540,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,41.667907,-73.795294,05/13/2023,197115,2023-05-13 00:40:07,,,,10/05/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.795294 41.667907)
ELEC,TOWN OF BABYLON TOWN ANNEX 2,281 Phelps Ln,,North Babylon,NY,11703,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.727922,-73.330925,05/13/2023,162276,2023-05-13 00:11:23,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.330925 40.727922)
ELEC,CARVANA CHP NY1001 B,1 North Ave,,Garden City,NY,11530,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.741559,-73.609142,05/13/2023,253925,2023-05-13 00:33:41,,,,02/13/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.609142 40.741559)
ELEC,SIENA COLLEGE MORRELL EVSE1,Friars Dr,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.719936,-73.750810,05/13/2023,193846,2023-05-13 00:27:40,,,,08/13/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.75081 42.719936)
ELEC,Town of Westport,22 Champlain Avenue,,Westport,NY,12993,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,44.185836,-73.435501,05/13/2023,252979,2023-05-13 01:26:17,,,,02/02/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.435501 44.185836)
ELEC,PICOTTE 1450 WESTERN 2,1450 western ave,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.680160,-73.838680,05/13/2023,154452,2023-05-13 00:20:48,,,,03/13/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.83868 42.68016)
ELEC,Ulster Travel Plaza,Milepost 96 South,,Ruby,NY,12449,,866-816-7584,E,,Public,,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,42.013728,-74.000000,05/13/2023,167632,2023-05-13 01:26:42,,,,06/25/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74 42.013728)
ELEC,GARNET HILL LOG HOUSE #1,39 Garnet Hill Rd Section 2,,North River,NY,12856,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.712284,-74.107111,05/13/2023,204652,2023-05-13 00:26:35,,,,01/12/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.107111 43.712284)
ELEC,Cumberland Farms,498 County Road 111,,Manorville,NY,11949,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.870427,-72.800084,05/12/2023,227972,2023-05-12 23:55:42,,,,03/07/2018,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-72.800084 40.870427)
ELEC,SUNY ACET,59 Madison Road (PO Box 901),,Morrisville,NY,13408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.890934,-75.641322,05/13/2023,206377,2023-05-13 00:30:35,,,,02/15/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-75.641322 42.890934)
ELEC,CITY HALL 12534 CITY HALL 2,542 Warren St,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.249110,-73.784680,05/13/2023,174708,2023-05-13 00:18:55,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.78468 42.24911)
ELEC,Marshall & Sons,701 Montauk Highway,,Montauk,NY,11954,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,41.033696,-71.946475,05/13/2023,163945,2023-05-13 01:26:36,,,,06/26/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-71.946475 41.033696)
ELEC,Red Roof Inn Malone - Tesla Destination,42 Finney Blvd,,Malone,NY,12953,,518-483-8123  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.847591,-74.300230,10/06/2022,114971,2023-01-18 15:15:20,P,,,04/03/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,POINT (-74.30023 44.8475913)
ELEC,45 Eastdale Ave,45 Eastdale Ave,,"Poughkeepsie, NY",NY,12603,,866-816-7584,E,,Public,,,,,,,16,,,EV Connect,http://evconnect.com/,GPS,41.709989,-73.867120,05/13/2023,230979,2023-05-13 01:26:57,,,,09/30/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.86712 41.709989)
ELEC,Amtrak - Niagara Falls,825 Depot Ave W,,Niagara Falls,NY,14305,,716-285-0242,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,43.110202,-79.055430,03/07/2022,147094,2023-02-14 15:54:11,P,,,10/01/2019,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,POINT (-79.05543 43.110202)
ELEC,Village Hall,65 Main St,Charger located in the north side fo ||the parking lot.||,Tuckahoe,NY,10707,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.950705,-73.826403,05/12/2023,200628,2023-05-12 23:59:54,,,,11/05/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-73.826403 40.950705)
ELEC,TCR TOWERS EV STATION 3,422 Sand Creek Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.711889,-73.809738,05/13/2023,169946,2023-05-13 00:24:36,,,,12/05/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.809738 42.711889)
ELEC,Breitbeck Park,91 Lake St,,Oswego,NY,13126,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.461440,-76.523830,07/12/2022,223262,2023-02-14 15:54:11,LG,,,04/01/2022,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,,,,,,,,,,,POINT (-76.52383 43.46144)
ELEC,RTS IRONDEQUOIT #1,Irondequoit Plaza,,Irondequoit,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.209050,-77.601310,05/13/2023,184903,2023-05-13 00:25:29,,,,02/12/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.60131 43.20905)
ELEC,TOWNE TV EV 3,3125-3133 Carman Rd,,Schenectady,NY,12303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.762870,-73.939950,05/13/2023,192935,2023-05-13 00:27:31,,,,07/17/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.93995 42.76287)
ELEC,St. Mary's of the Assumption,47 Syracuse St,,Baldwinsville,NY,13027,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,43.153180,-76.329830,07/12/2022,223277,2023-02-14 15:54:11,P,,,03/16/2022,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,,,,,,,,,,,POINT (-76.32983 43.15318)
ELEC,"Stop & Shop 1429 Route 300 Newburgh, NY",1429 Route 300,,Newburgh,NY,12550,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.522998,-74.072783,05/13/2023,225846,2023-05-13 01:29:25,,,,08/05/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.072783 41.522998)
ELEC,HAMPTON INN STATION 4,1120 South Ave,,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.612678,-74.178885,05/13/2023,181661,2023-05-13 00:23:42,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.178885 40.612678)
ELEC,West Herr Subaru,3559 Southwestern Blvd,,Orchard Park,NY,14127,,716-239-4853,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,42.785173,-78.762569,09/14/2022,226492,2023-02-14 15:54:11,P,,,08/22/2022,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,POINT (-78.7625688140411 42.7851730363953)
ELEC,SUNY BUFFALO JACOBS 7,50 Augspurger Rd,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.998864,-78.787049,05/13/2023,182265,2023-05-13 00:25:01,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.787049 42.998864)
ELEC,SKIDMORE PALAMOUNTAIN 1,Perimeter Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.098201,-73.783743,05/13/2023,123549,2023-05-13 00:16:11,,,,06/05/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.783743 43.098201)
ELEC,TPWC  TPWC 11,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.714340,-73.934700,05/13/2023,227773,2023-05-13 00:27:56,,,,09/17/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.9347 42.71434)
ELEC,IBEW139 EDUCATI STATION 1,415 W 2nd St,,Elmira,NY,14901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.089325,-76.816073,05/13/2023,162150,2023-05-13 00:13:45,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-76.816073 42.089325)
ELEC,Hamilton College-Burke Library,198 County Rd 13,,Clinton,NY,13323,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.054060,-75.405636,05/13/2023,230894,2023-05-13 01:26:49,,,,09/30/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-75.405636 43.05406)
ELEC,Sunrise Toyota,3984 Sunrise Hwy,,Oakdale,NY,11769,,866-816-7584,E,,Public,,,,,,,8,,,EV Connect,http://evconnect.com/,GPS,40.747441,-73.141691,05/13/2023,190271,2023-05-13 01:26:43,,,,02/16/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.141691 40.747441)
ELEC,Gramercy Plaza  - Parking Garage,130 East 18th St,,New York,NY,10003,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.736217,-73.986665,05/12/2023,259868,2023-05-12 23:59:34,,,,04/25/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.986665 40.736217)
ELEC,STONY BROOK UNV LAKE DRIVE,Lake Dr,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.911831,-73.121521,05/13/2023,162456,2023-05-13 00:03:02,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.121521 40.911831)
ELEC,West Genesee Athletic Club,6415 Pottery Rd,,Warens,NY,13164,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.080330,-76.284060,07/12/2022,223135,2023-02-14 15:54:11,P,,,11/18/2021,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,POINT (-76.28406 43.08033)
ELEC,NEW HARTFORD GW-1 1.5,8635 Clinton St,,New Hartford,NY,13413,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.092860,-75.316400,05/13/2023,174766,2023-05-13 00:17:56,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-75.3164 43.09286)
ELEC,DOUBLEDAY EV COOPERSTOWN 2,2 Doubleday Ct,,Cooperstown,NY,13326,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.700197,-74.926152,05/13/2023,180100,2023-05-13 00:12:29,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.926152 42.700197)
ELEC,CPP CLUBHOUSE STATION 1,1 country pointe drive,,Plainview,NY,11803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.776558,-73.449990,05/13/2023,216524,2023-05-13 00:16:29,,,,05/04/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.44999 40.776558)
ELEC,MPG 923 5th Ave - Tesla Destination,923 5th Ave,,New York,NY,10021,,212-249-1947  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773004,-73.966152,10/06/2022,115196,2023-01-18 15:15:20,P,,,06/13/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.966152 40.773004)
ELEC,WYOMING COUNTY STATION 1,23 W Buffalo St,,Warsaw,NY,14569,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.740624,-78.133705,05/13/2023,162368,2023-05-13 00:09:51,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.133705 42.740624)
ELEC,Andaz Wall Street - Tesla Destination,75 Wall St,,New York,NY,10005,,212-590-1234  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.705115,-74.008089,10/06/2022,122491,2023-01-18 15:15:20,P,,,07/16/2015,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-74.008089 40.705115)
ELEC,TRADITION CBG TRADITION CHVY1,808 W Union St,,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.047235,-77.114892,05/13/2023,223708,2023-05-13 00:32:50,,,,07/19/2022,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.114892 43.047235)
ELEC,MARKET 32 EV MARKET 32 EG CH,501 COLUMBIA PLAZA,,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.607573,-73.719919,05/13/2023,152319,2023-05-13 00:19:39,,,,01/09/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.719919 42.607573)
ELEC,RPI 1 B-LOT,71 Albright Ct,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731358,-73.669075,05/13/2023,143578,2023-05-13 00:15:30,,,,08/15/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.669075 42.731358)
ELEC,Philmont Village Library,101 Main St,,Philmont,NY,12565,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io/,200-8,42.247558,-73.652490,10/11/2022,230219,2023-02-14 15:54:11,P,,,09/15/2022,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,LIBRARY,,,,,,,,,,,,,,,,,POINT (-73.65249 42.247558)
